appliance-link-href,appliance-subcat-href,appliance-viewall,manufacturer url,sku,base images,small image,thumbnail,,,,,,,,,,,,,,,
cooking,cooking/ranges,ranges,http://www.geappliances.ca/en/products/cooking/ranges/applproducts/JCB840EJES,JCB840EJES,http://geappliances.ca/~/media/geserversync/appliances/cooking/jcb840efes.ashx?la=en,,,,,,,,,,,,,,,,,
cooking,cooking/ranges,ranges,http://www.geappliances.ca/en/products/cooking/ranges/applproducts/JCB830DJWW,JCB830DJWW,http://geappliances.ca/~/media/geserversync/appliances/cooking/jcb830dfww.ashx?la=en,,,,,,,,,,,,,,,,,
cooking,cooking/ranges,ranges,http://www.geappliances.ca/en/products/cooking/ranges/applproducts/PCB940SFSS,PCB940SFSS,http://geappliances.ca/~/media/geserversync/appliances/cooking/pcb940sfssfinal.ashx?la=en,,,,,,,,,,,,,,,,,
cooking,cooking/ranges,ranges,http://www.geappliances.ca/en/products/cooking/ranges/applproducts/JCGS650DEFBB,JCGS650DEFBB,http://geappliances.ca/~/media/geserversync/appliances/cooking/jcgs650defbb.ashx?la=en,,,,,,,,,,,,,,,,,
cooking,cooking/ranges,ranges,http://www.geappliances.ca/en/products/cooking/ranges/applproducts/PCGS920SEFSS,PCGS920SEFSS,http://geappliances.ca/~/media/geserversync/appliances/cooking/pcgs920sefss.ashx?la=en,,,,,,,,,,,,,,,,,
cooking,cooking/ranges,ranges,http://www.geappliances.ca/en/products/cooking/ranges/applproducts/JCBP250DTWW,JCBP250DTWW,http://geappliances.ca/~/media/geserversync/appliances/cooking/jcbp25dpww.ashx?la=en,,,,,,,,,,,,,,,,,
cooking,cooking/ranges,ranges,http://www.geappliances.ca/en/products/cooking/ranges/applproducts/JCS630DFWW,JCS630DFWW,http://geappliances.ca/~/media/geserversync/appliances/cooking/jcs630dfwwfront.ashx?la=en,,,,,,,,,,,,,,,,,
cooking,cooking/ranges,ranges,http://www.geappliances.ca/en/products/cooking/ranges/applproducts/JCAP760WMWW,JCAP760WMWW,http://geappliances.ca/~/media/geserversync/appliances/cooking/jcap760wmww.ashx?la=en,,,,,,,,,,,,,,,,,
cooking,cooking/ranges,ranges,http://www.geappliances.ca/en/products/cooking/ranges/applproducts/JCB860DFWW,JCB860DFWW,http://geappliances.ca/~/media/geserversync/appliances/cooking/jcb860dfww.ashx?la=en,,,,,,,,,,,,,,,,,
cooking,cooking/ranges,ranges,http://www.geappliances.ca/en/products/cooking/ranges/applproducts/JCGS650SEFSS,JCGS650SEFSS,http://geappliances.ca/~/media/geserversync/appliances/cooking/jcgs650sefss.ashx?la=en,,,,,,,,,,,,,,,,,
cooking,cooking/ranges,ranges,http://www.geappliances.ca/en/products/cooking/ranges/applproducts/JCGB750DEFBB,JCGB750DEFBB,http://geappliances.ca/~/media/geserversync/appliances/cooking/jcgb750defbb.ashx?la=en,,,,,,,,,,,,,,,,,
cooking,cooking/ranges,ranges,http://www.geappliances.ca/en/products/cooking/ranges/applproducts/JCGB650DEFBB,JCGB650DEFBB,http://geappliances.ca/~/media/geserversync/appliances/cooking/jcgb650defbb.ashx?la=en,,,,,,,,,,,,,,,,,
cooking,cooking/ranges,ranges,http://www.geappliances.ca/en/products/cooking/ranges/applproducts/PGS968SERSS,PGS968SERSS,http://geappliances.ca/~/media/geserversync/appliances/cooking/pgs968serss2.ashx?la=en,,,,,,,,,,,,,,,,,
cooking,cooking/ranges,ranges,http://www.geappliances.ca/en/products/cooking/ranges/applproducts/PCB900DRWW,PCB900DRWW,http://geappliances.ca/~/media/geserversync/appliances/cooking/pcb900drww2.ashx?la=en,,,,,,,,,,,,,,,,,
cooking,cooking/ranges,ranges,http://www.geappliances.ca/en/products/cooking/ranges/applproducts/PCB910SFSS,PCB910SFSS,http://geappliances.ca/~/media/geserversync/appliances/cooking/pcb910sfssfinal.ashx?la=en,http://geappliances.ca/~/media/geserversync/appliances/cooking/pcb910sfssinstalledlr.ashx?la=en,,,,,,,,,,,,,,,,
cooking,cooking/ranges,ranges,http://www.geappliances.ca/en/products/cooking/ranges/applproducts/JCS860DFBB,JCS860DFBB,http://geappliances.ca/~/media/geserversync/appliances/cooking/jcs860dfbbfront.ashx?la=en,,,,,,,,,,,,,,,,,
cooking,cooking/ranges,ranges,http://www.geappliances.ca/en/products/cooking/ranges/applproducts/JCGB750DEFWW,JCGB750DEFWW,http://geappliances.ca/~/media/geserversync/appliances/cooking/jcgb750defww.ashx?la=en,,,,,,,,,,,,,,,,,
cooking,cooking/ranges,ranges,http://www.geappliances.ca/en/products/cooking/ranges/applproducts/JCGBS10DEFWW,JCGBS10DEFWW,http://geappliances.ca/~/media/geserversync/appliances/cooking/jgbs10defww.ashx?la=en,,,,,,,,,,,,,,,,,
cooking,cooking/ranges,ranges,http://www.geappliances.ca/en/products/cooking/ranges/applproducts/JCB830DFWW,JCB830DFWW,http://geappliances.ca/~/media/geserversync/appliances/cooking/jcb830dfww.ashx?la=en,http://geappliances.ca/~/media/geserversync/appliances/cooking/jcb830dfww-convection.ashx?la=en,http://geappliances.ca/~/media/geserversync/appliances/cooking/jcb830dfww-ovenfinal.ashx?la=en,,,,,,,,,,,,,,,
cooking,cooking/ranges,ranges,http://www.geappliances.ca/en/products/cooking/ranges/applproducts/PCGB940DEFBB,PCGB940DEFBB,http://geappliances.ca/~/media/geserversync/appliances/cooking/pcgb940defbb.ashx?la=en,,,,,,,,,,,,,,,,,
cooking,cooking/ranges,ranges,http://www.geappliances.ca/en/products/cooking/ranges/applproducts/PCB940DFWW,PCB940DFWW,http://geappliances.ca/~/media/geserversync/appliances/cooking/pcb940dfwwfinal.ashx?la=en,,,,,,,,,,,,,,,,,
cooking,cooking/ranges,ranges,http://www.geappliances.ca/en/products/cooking/ranges/applproducts/JCSP42SRSS,JCSP42SRSS,http://geappliances.ca/~/media/geserversync/appliances/cooking/jcsp42srss.ashx?la=en,,,,,,,,,,,,,,,,,
cooking,cooking/ranges,ranges,http://www.geappliances.ca/en/products/cooking/ranges/applproducts/JCB530DFWW,JCB530DFWW,http://geappliances.ca/~/media/geserversync/appliances/cooking/jcb530dfww.ashx?la=en,,,,,,,,,,,,,,,,,
cooking,cooking/ranges,ranges,http://www.geappliances.ca/en/products/cooking/ranges/applproducts/JCAP750WMWW,JCAP750WMWW,http://geappliances.ca/~/media/geserversync/appliances/cooking/jcap750wmww.ashx?la=en,,,,,,,,,,,,,,,,,
cooking,cooking/ranges,ranges,http://www.geappliances.ca/en/products/cooking/ranges/applproducts/JCBS630SFSS,JCBS630SFSS,http://geappliances.ca/~/media/geserversync/appliances/cooking/jcbs630sfssfixed.ashx?la=en,,,,,,,,,,,,,,,,,
cooking,cooking/ranges,ranges,http://www.geappliances.ca/en/products/cooking/ranges/applproducts/CBC980STSS,CBC980STSS,,,2899,,,,,,,,,,,,,,,
"       ""","<h4>Accessories</h4>
                        
                            <ul>
                                        <li><strong>LP Conversion Kit:</strong> Included</li>
                                        <li><strong>Optional Backguard:</strong> JXS80SS (5"")</li>
                                </ul>
                        ","<h4>Appearance</h4>
                        
                            <ul>
                                        <li><strong>Cavity Colour:</strong> Grey</li>
                                        <li><strong>Colour Appearance:</strong> Stainless Steel</li>
                                        <li><strong>Designer-Style Control Knobs:</strong> Professional-Style</li>
                                        <li><strong>Drawer Handle:</strong> GE Cafe Stainless Steel</li>
                                        <li><strong>Easy Level System:</strong> 4 Leveling Legs</li>
                                        <li><strong>Knob Colour:</strong> Stainless Steel Appearance</li>
                                        <li><strong>Oven Door Handle:</strong> GE Cafe Stainless</li>
                                        <li><strong>Oven Door Type:</strong> Stainless Steel</li>
                                        <li><strong>Textured Steel Side Panels:</strong> Black</li>
                                        <li><strong>Window:</strong> Big ClearViewsuperTMsuper</li>
                                </ul>
                        ","<h4>Capacity</h4>
                        
                            <ul>
                                        <li><strong>Lower Oven:</strong> 1.0 cu.ft.</li>
                                        <li><strong>Total Oven Capacity:</strong> 6.0 cu.ft.</li>
                                        <li><strong>Upper Oven:</strong> 5.0 cu.ft.</li>
                                </ul>
                        ",,,,,,,,,,,,,,,,,,,
cooking,cooking/ranges,ranges,http://www.geappliances.ca/en/products/cooking/ranges/applproducts/JCB870DFBB,JCB870DFBB,http://geappliances.ca/~/media/geserversync/appliances/cooking/jcb870dfbb.ashx?la=en,,,,,,,,,,,,,,,,,
cooking,cooking/ranges,ranges,http://www.geappliances.ca/en/products/cooking/ranges/applproducts/JCBP630DTWW,JCBP630DTWW,http://geappliances.ca/~/media/geserversync/appliances/cooking/jcbp63dpww.ashx?la=en,,,,,,,,,,,,,,,,,
cooking,cooking/ranges,ranges,http://www.geappliances.ca/en/products/cooking/ranges/applproducts/JCGS750SEFSS,JCGS750SEFSS,http://geappliances.ca/~/media/geserversync/appliances/cooking/jcgs750sefss.ashx?la=en,,,,,,,,,,,,,,,,,
cooking,cooking/ranges,ranges,http://www.geappliances.ca/en/products/cooking/ranges/applproducts/JCAS445SVSS,JCAS445SVSS,http://geappliances.ca/~/media/geserversync/appliances/cooking/jcas445svss.ashx?la=en,,,,,,,,,,,,,,,,,
cooking,cooking/ranges,ranges,http://www.geappliances.ca/en/products/cooking/ranges/applproducts/CC2S985SETSS,CC2S985SETSS,,,3599,,,,,,,,,,,,,,,
"andle (""","<h4>Accessories</h4>
                        
                            <ul>
                                        <li><strong>LP Conversion Kit:</strong> Included</li>
                                        <li><strong>Optional Backguard:</strong> JXS80SS (5"")</li>
                                </ul>
                        ","<h4>Appearance</h4>
                        
                            <ul>
                                        <li><strong>4 Leveling Legs:</strong> Yes</li>
                                        <li><strong>Colour Appearance:</strong> Stainless Steel</li>
                                        <li><strong>Control Location:</strong> Front Center</li>
                                        <li><strong>Designer-Style Control Knobs:</strong> Professional-Style</li>
                                        <li><strong>Drawer Handle:</strong> GE Cafe Stainless Steel</li>
                                        <li><strong>Frameless Oven Door:</strong> Stainless Steel</li>
                                        <li><strong>Knob Colour:</strong> Stainless Steel Appearance</li>
                                        <li><strong>Oven Door Handle:</strong> GE Cafe Stainless</li>
                                        <li><strong>Oven Door with Window:</strong> Big ClearViewsuperTMsuper</li>
                                        <li><strong>Textured Steel Side Panels:</strong> Black</li>
                                </ul>
                        ","<h4>Capacity</h4>
                        
                            <ul>
                                        <li><strong>Lower Oven Capacity:</strong> 1.0</li>
                                        <li><strong>Super-Large Oven:</strong> Yes</li>
                                        <li><strong>Total Oven Capacity:</strong> 6.4</li>
                                        <li><strong>Upper Oven Capacity:</strong> 5.4</li>
                                </ul>
                        ",,,,,,,,,,,,,,,,,,,
cooking,cooking/ranges,ranges,http://www.geappliances.ca/en/products/cooking/ranges/applproducts/PCS940DFWW,PCS940DFWW,http://geappliances.ca/~/media/geserversync/appliances/cooking/pcs940dfww.ashx?la=en,,,,,,,,,,,,,,,,,
cooking,cooking/ranges,ranges,http://www.geappliances.ca/en/products/cooking/ranges/applproducts/PCB969DRWW,PCB969DRWW,http://geappliances.ca/~/media/geserversync/appliances/cooking/pcb969drww2.ashx?la=en,,,,,,,,,,,,,,,,,
cooking,cooking/ranges,ranges,http://www.geappliances.ca/en/products/cooking/ranges/applproducts/PCGB945SEFSS,PCGB945SEFSS,http://geappliances.ca/~/media/geserversync/appliances/cooking/pcgb945sefss.ashx?la=en,,,,,,,,,,,,,,,,,
cooking,cooking/ranges,ranges,http://www.geappliances.ca/en/products/cooking/ranges/applproducts/PCB980SFSS,PCB980SFSS,http://geappliances.ca/~/media/geserversync/appliances/cooking/pcb980sfssfinal.ashx?la=en,http://geappliances.ca/~/media/geserversync/appliances/cooking/pcb980sfss-drawer-finalhr.ashx?la=en,http://geappliances.ca/~/media/geserversync/appliances/cooking/pcb980sfss-knobsfinalhr.ashx?la=en,,,,,,,,,,,,,,,
cooking,cooking/ranges,ranges,http://www.geappliances.ca/en/products/cooking/ranges/applproducts/JCAS745MWW,JCAS745MWW,http://geappliances.ca/~/media/geserversync/appliances/cooking/jcas745mww-3.ashx?la=en,,,,,,,,,,,,,,,,,
cooking,cooking/ranges,ranges,http://www.geappliances.ca/en/products/cooking/ranges/applproducts/ZGP364NRRSS,ZGP364NRRSS,http://geappliances.ca/~/media/geserversync/appliances/cooking/zdp364nrpss1.ashx?la=en,,,,,,,,,,,,,,,,,
cooking,cooking/ranges,ranges,http://www.geappliances.ca/en/products/cooking/ranges/applproducts/CCGS990SETSS,CCGS990SETSS,,,,,,,,,,,,,,,,,,
width: ,"<h4>Accessories</h4>
                        
                            <ul>
                                        <li><strong>LP Conversion Kit:</strong> Included</li>
                                        <li><strong>Optional Backguard:</strong> JXS80SS (5"")</li>
                                </ul>
                        ","<h4>Appearance</h4>
                        
                            <ul>
                                        <li><strong>4 Leveling Legs:</strong> Yes</li>
                                        <li><strong>Cavity Colour:</strong> Grey</li>
                                        <li><strong>Colour Appearance:</strong> Stainless Steel</li>
                                        <li><strong>Control Location:</strong> Front Center</li>
                                        <li><strong>Designer-Style Control Knobs:</strong> Professional-Style</li>
                                        <li><strong>Drawer Handle:</strong> GE Cafe Stainless Steel</li>
                                        <li><strong>Frameless Oven Door:</strong> Stainless Steel</li>
                                        <li><strong>Knob Colour:</strong> Stainless Steel Appearance</li>
                                        <li><strong>Oven Door Handle:</strong> GE Cafe Stainless</li>
                                        <li><strong>Oven Door with Window:</strong> Big ClearViewsuperTMsuper</li>
                                        <li><strong>Textured Steel Side Panels:</strong> Black</li>
                                </ul>
                        ","<h4>Capacity</h4>
                        
                            <ul>
                                        <li><strong>Lower Oven Capacity:</strong> 4.3</li>
                                        <li><strong>Total Oven Capacity:</strong> 6.7</li>
                                        <li><strong>Upper Oven Capacity:</strong> 2.4</li>
                                </ul>
                        ","<h4>Features</h4>
                        
                            <ul>
                                        <li><strong>All-Purpose Burners:</strong> (1) 9100 BTU - 150° Simmer</li>
                                        <li><strong>Audible Preheat Signal:</strong> Yes</li>
                                        <li><strong>Auto Oven Shut-Off:</strong> With Override</li>
                                        <li><strong>Auto RecipesuperTMsuper Conversion:</strong> Yes</li>
                                        <li><strong>Auto Self-Clean:</strong> Yes</li>
                                        <li><strong>Automatic Meat Thermometer (Probe):</strong> Yes</li>
                                        <li><strong>Automatic Oven Timer (Time Bake):</strong> Yes</li>
                                        <li><strong>Automatic Self-Clean Oven Door Lock:</strong> Yes</li>
                                        <li><strong>Burner Grate Type / Style:</strong> Two doubles continuous heavy cast with center grate</li>
                                        <li><strong>Center Oval Burner:</strong> (1) 8000 BTU</li>
                                        <li><strong>Certified Sabbath Mode:</strong> Yes</li>
                                        <li><strong>Continuous Burner Grate Surface:</strong> Yes</li>
                                        <li><strong>Control Lock Capability:</strong> Yes</li>
                                        <li><strong>Convection Bake:</strong> Yes</li>
                                        <li><strong>Convection Conversion:</strong> Yes</li>
                                        <li><strong>Convection Roast:</strong> Yes</li>
                                        <li><strong>Cooktop:</strong> Deep-recessed Stainless Steel</li>
                                        <li><strong>Cooktop Burners:</strong> 5 Sealed Burners</li>
                                        <li><strong>Cooktop Grate/Burner Cap Colour:</strong> Matte (Dull) Black</li>
                                        <li><strong>Delay Bake Option (Time Bake):</strong> Yes</li>
                                        <li><strong>Delay Self-Clean:</strong> Yes</li>
                                        <li><strong>Digipad:</strong> Yes</li>
                                        <li><strong>Dishwasher Safe Knobs:</strong> Yes</li>
                                        <li><strong>Electronic Clock?amp; Timer:</strong> Yes</li>
                                        <li><strong>Electronic Oven Control:</strong> Yes</li>
                                        <li><strong>Embossed Rack Positions:</strong> 6</li>
                                        <li><strong>Fuel Type:</strong> Natural Gas</li>
                                        <li><strong>Hi / Low  Broil:</strong> Yes</li>
                                        <li><strong>High Output Burner:</strong> Yes</li>
                                        <li><strong>Ignition System:</strong> Electronic</li>
                                        <li><strong>In - Oven Broiling:</strong> Yes</li>
                                        <li><strong>Infinite Baking Drawer Control:</strong> Yes</li>
                                        <li><strong>Lower Oven:</strong> Electric bake assist element (120V)</li>
                                        <li><strong>Lower Oven Contol:</strong> Single Knob</li>
                                        <li><strong>Non-Stick Griddle:</strong> Included</li>
                                        <li><strong>Oven Interior Light:</strong> Yes</li>
                                        <li><strong>Oven Meat Probe:</strong> Yes</li>
                                        <li><strong>Oven Racks:</strong> 2 Heavy Duty, 1 Roller Rack</li>
                                        <li><strong>Oven Temperature Display:</strong> Digital</li>
                                        <li><strong>Oven Type / Cleaning:</strong> Convection Self-Clean</li>
                                        <li><strong>Power Boil superTMsuperBurner:</strong> (1) 17,000 BTU -  - 160° Simmer</li>
                                        <li><strong>Precise Air Convection System:</strong> Yes</li>
                                        <li><strong>Precise Simmer Burner:</strong> (1) 5000 BTU - 140° Simmer</li>
                                        <li><strong>QuickSet Controls:</strong> QuickSet VI Glass Touch Controls</li>
                                        <li><strong>Range Lockout:</strong> Yes</li>
                                        <li><strong>Removable Baking Drawer Liner:</strong> Included</li>
                                        <li><strong>Self-Clean Cool Down Time Display:</strong> Yes</li>
                                        <li><strong>Self-clean Grates:</strong> Yes</li>
                                        <li><strong>Tri-Ring Burner:</strong> (1) 20,000 BTU - 140° Simmer</li>
                                        <li><strong>TrueTempsuperTMsuper System:</strong> Yes</li>
                                        <li><strong>Valves (Degree of Turn):</strong> 270</li>
                                        <li><strong>Variable Cleaning Time:</strong> w/Delay Clean Option</li>
                                </ul>
                        ",,,,,,,,,,,,,,,,,,
cooking,cooking/ranges,ranges,http://www.geappliances.ca/en/products/cooking/ranges/applproducts/JCB860SJSS,JCB860SJSS,http://geappliances.ca/~/media/geserversync/appliances/cooking/jcb860sfss.ashx?la=en,,,,,,,,,,,,,,,,,
refrigeration,refrigeration/refrigerators,refrigerators,http://www.geappliances.ca/en/products/refrigeration/refrigerators/applproducts/GMR03BLHWWC,GMR03BLHWWC,http://geappliances.ca/~/media/geserversync/appliances/refrigerators/gtr03bltwwcb.ashx?la=en,,,,,,,,,,,,,,,,,
refrigeration,refrigeration/refrigerators,refrigerators,http://www.geappliances.ca/en/products/refrigeration/refrigerators/applproducts/ZIDI240HII,ZIDI240HII,,,,,,,,,,,,,,,,,,
refrigeration,refrigeration/refrigerators,refrigerators,http://www.geappliances.ca/en/products/refrigeration/refrigerators/applproducts/GTE21GSHSS,GTE21GSHSS,http://geappliances.ca/~/media/geserversync/appliances/refrigerators/gte21gshss.ashx?la=en,http://geappliances.ca/~/media/geserversync/appliances/refrigerators/gte21gshssopenhr.ashx?la=en,http://geappliances.ca/~/media/geserversync/appliances/refrigerators/gte21gshssopen2hr.ashx?la=en,,,,,,,,,,,,,,,
refrigeration,refrigeration/refrigerators,refrigerators,http://www.geappliances.ca/en/products/refrigeration/refrigerators/applproducts/ZIC360NHLH,ZIC360NHLH,http://geappliances.ca/~/media/geserversync/appliances/refrigerators/zic360nhlhlr.ashx?la=en,,,,,,,,,,,,,,,,,
refrigeration,refrigeration/refrigerators,refrigerators,http://www.geappliances.ca/en/products/refrigeration/refrigerators/applproducts/GTS18GSHSS,GTS18GSHSS,http://geappliances.ca/~/media/geserversync/appliances/refrigerators/gte18gshss.ashx?la=en,http://geappliances.ca/~/media/geserversync/appliances/refrigerators/gts18gshssopenhr.ashx?la=en,http://geappliances.ca/~/media/geserversync/appliances/refrigerators/gts18gshssopen2hr.ashx?la=en,,,,,,,,,,,,,,,
refrigeration,refrigeration/refrigerators,refrigerators,http://www.geappliances.ca/en/products/refrigeration/refrigerators/applproducts/GBR20DSERBS,GBR20DSERBS,http://geappliances.ca/~/media/geserversync/appliances/refrigerators/gbr20dserbs.ashx?la=en,http://geappliances.ca/~/media/geserversync/appliances/refrigerators/gbr20dserbs-openfinallr.ashx?la=en,,,,,,,,,,,,,,,,
refrigeration,refrigeration/refrigerators,refrigerators,http://www.geappliances.ca/en/products/refrigeration/refrigerators/applproducts/ZDBC240NBS,ZDBC240NBS,http://geappliances.ca/~/media/geserversync/appliances/refrigerators/zdbc240nbs.ashx?la=en,http://geappliances.ca/~/media/geserversync/appliances/refrigerators/037393.ashx?la=en,http://geappliances.ca/~/media/geserversync/appliances/refrigerators/035252.ashx?la=en,,,,,,,,,,,,,,,
refrigeration,refrigeration/refrigerators,refrigerators,http://www.geappliances.ca/en/products/refrigeration/refrigerators/applproducts/ZIS360NH,ZIS360NH,http://geappliances.ca/~/media/geserversync/appliances/refrigerators/zis360nxx.ashx?la=en,,,,,,,,,,,,,,,,,
refrigeration,refrigeration/refrigerators,refrigerators,http://www.geappliances.ca/en/products/refrigeration/refrigerators/applproducts/PXR03WLSFSC,PXR03WLSFSC,http://geappliances.ca/~/media/geserversync/appliances/refrigerators/pxr03wlsfscfinal.ashx?la=en,,,,,,,,,,,,,,,,,
refrigeration,refrigeration/refrigerators,refrigerators,http://www.geappliances.ca/en/products/refrigeration/refrigerators/applproducts/ZIFS240HSS,ZIFS240HSS,,,,,,,,,,,,,,,,,,
refrigeration,refrigeration/refrigerators,refrigerators,http://www.geappliances.ca/en/products/refrigeration/refrigerators/applproducts/GTE16GTHBB,GTE16GTHBB,http://geappliances.ca/~/media/geserversync/appliances/refrigerators/gte16gthbb.ashx?la=en,http://geappliances.ca/~/media/geserversync/appliances/refrigerators/gte16gthbbopenlr.ashx?la=en,,,,,,,,,,,,,,,,
refrigeration,refrigeration/refrigerators,refrigerators,http://www.geappliances.ca/en/products/refrigeration/refrigerators/applproducts/ZDBI240WII,ZDBI240WII,http://geappliances.ca/~/media/geserversync/appliances/refrigerators/zdbi240wii.ashx?la=en,,,,,,,,,,,,,,,,,
refrigeration,refrigeration/refrigerators,refrigerators,http://www.geappliances.ca/en/products/refrigeration/refrigerators/applproducts/GSS23HSHSS,GSS23HSHSS,http://geappliances.ca/~/media/geserversync/appliances/refrigerators/gse23gsess.ashx?la=en,,,,,,,,,,,,,,,,,
refrigeration,refrigeration/refrigerators,refrigerators,http://www.geappliances.ca/en/products/refrigeration/refrigerators/applproducts/ZDWI240WII,ZDWI240WII,http://geappliances.ca/~/media/geserversync/appliances/refrigerators/zdwi240wii.ashx?la=en,http://geappliances.ca/~/media/geserversync/appliances/refrigerators/zdwi240wii111361l.ashx?la=en,,,,,,,,,,,,,,,,
refrigeration,refrigeration/refrigerators,refrigerators,http://www.geappliances.ca/en/products/refrigeration/refrigerators/applproducts/PWE23KGDWW,PWE23KGDWW,http://geappliances.ca/~/media/geserversync/appliances/refrigerators/pwe23kgdww.ashx?la=en,http://geappliances.ca/~/media/geserversync/appliances/refrigerators/pwe23kgdwwfreezerlr.ashx?la=en,http://geappliances.ca/~/media/geserversync/appliances/refrigerators/pwe23kgdwwdropdownlr.ashx?la=en,,,,,,,,,,,,,,,
refrigeration,refrigeration/refrigerators,refrigerators,http://www.geappliances.ca/en/products/refrigeration/refrigerators/applproducts/ZISP480DHSS,ZISP480DHSS,http://geappliances.ca/~/media/geserversync/appliances/refrigerators/zisp480dtss.ashx?la=en,http://geappliances.ca/~/media/geserversync/appliances/refrigerators/zisp480dhssinstalledlr.ashx?la=en,http://geappliances.ca/~/media/geserversync/appliances/refrigerators/zisp480dxss-1.ashx?la=en,,,,,,,,,,,,,,,
refrigeration,refrigeration/refrigerators,refrigerators,http://www.geappliances.ca/en/products/refrigeration/refrigerators/applproducts/GMR05BLHCSC,GMR05BLHCSC,http://geappliances.ca/~/media/geserversync/appliances/refrigerators/04242015.ashx?la=en,http://geappliances.ca/~/media/geserversync/appliances/refrigerators/24042015.ashx?la=en,,,,,,,,,,,,,,,,
refrigeration,refrigeration/refrigerators,refrigerators,http://www.geappliances.ca/en/products/refrigeration/refrigerators/applproducts/GTE18CTHWW,GTE18CTHWW,http://geappliances.ca/~/media/geserversync/appliances/refrigerators/gte18cthww.ashx?la=en,http://geappliances.ca/~/media/geserversync/appliances/refrigerators/gte18cthwwopenhr.ashx?la=en,http://geappliances.ca/~/media/geserversync/appliances/refrigerators/gte18cthwwopen2hr.ashx?la=en,,,,,,,,,,,,,,,
refrigeration,refrigeration/refrigerators,refrigerators,http://www.geappliances.ca/en/products/refrigeration/refrigerators/applproducts/ZDWR240HBS,ZDWR240HBS,,,,,,,,,,,,,,,,,,
refrigeration,refrigeration/refrigerators,refrigerators,http://www.geappliances.ca/en/products/refrigeration/refrigerators/applproducts/ZISB480DH,ZISB480DH,http://geappliances.ca/~/media/geserversync/appliances/refrigerators/zisb480dhlr.ashx?la=en,http://geappliances.ca/~/media/geserversync/appliances/refrigerators/zisb480dhinstalledlr.ashx?la=en,,,,,,,,,,,,,,,,
refrigeration,refrigeration/refrigerators,refrigerators,http://www.geappliances.ca/en/products/refrigeration/refrigerators/applproducts/ZISS360NHSS,ZISS360NHSS,http://geappliances.ca/~/media/geserversync/appliances/refrigerators/ziss360nhss.ashx?la=en,,,,,,,,,,,,,,,,,
refrigeration,refrigeration/refrigerators,refrigerators,http://www.geappliances.ca/en/products/refrigeration/refrigerators/applproducts/ZICS360NHLH,ZICS360NHLH,http://geappliances.ca/~/media/geserversync/appliances/refrigerators/zics360nhl.ashx?la=en,,,,,,,,,,,,,,,,,
refrigeration,refrigeration/refrigerators,refrigerators,http://www.geappliances.ca/en/products/refrigeration/refrigerators/applproducts/ZIK30GNHII,ZIK30GNHII,http://geappliances.ca/~/media/geserversync/appliances/refrigerators/zik30gnhii.ashx?la=en,,,,,,,,,,,,,,,,,
refrigeration,refrigeration/refrigerators,refrigerators,http://www.geappliances.ca/en/products/refrigeration/refrigerators/applproducts/PNR22LGEFBB,PNR22LGEFBB,http://geappliances.ca/~/media/geserversync/appliances/refrigerators/pnr22lgefbb.ashx?la=en,http://geappliances.ca/~/media/geserversync/appliances/refrigerators/pnr22lgefbbdisp.ashx?la=en,,,,,,,,,,,,,,,,
refrigeration,refrigeration/refrigerators,refrigerators,http://www.geappliances.ca/en/products/refrigeration/refrigerators/applproducts/ZDBR240HBS,ZDBR240HBS,,,,,,,,,,,,,,,,,,
refrigeration,refrigeration/refrigerators,refrigerators,http://www.geappliances.ca/en/products/refrigeration/refrigerators/applproducts/PNQ22LMHFES,PNQ22LMHFES,http://geappliances.ca/~/media/geserversync/appliances/refrigerators/gne22gmefes.ashx?la=en,,,,,,,,,,,,,,,,,
refrigeration,refrigeration/refrigerators,refrigerators,http://www.geappliances.ca/en/products/refrigeration/refrigerators/applproducts/PCR06WATSS,PCR06WATSS,http://geappliances.ca/~/media/geserversync/appliances/refrigerators/pcr06watss.ashx?la=en,,,,,,,,,,,,,,,,,
refrigeration,refrigeration/refrigerators,refrigerators,http://www.geappliances.ca/en/products/refrigeration/refrigerators/applproducts/ZIR360NHLH,ZIR360NHLH,http://geappliances.ca/~/media/geserversync/appliances/refrigerators/zir360nxlh.ashx?la=en,,,,,,,,,,,,,,,,,
refrigeration,refrigeration/refrigerators,refrigerators,http://www.geappliances.ca/en/products/refrigeration/refrigerators/applproducts/ZISP420DHSS,ZISP420DHSS,http://geappliances.ca/~/media/geserversync/appliances/refrigerators/zisp420dtss.ashx?la=en,,,,,,,,,,,,,,,,,
refrigeration,refrigeration/refrigerators,refrigerators,http://www.geappliances.ca/en/products/refrigeration/refrigerators/applproducts/CNR22SSEFES,CNR22SSEFES,http://geappliances.ca/~/media/geserversync/appliances/refrigerators/cnr22ssefes.ashx?la=en,http://geappliances.ca/~/media/geserversync/appliances/refrigerators/cnr22ssefesopen.ashx?la=en,,,,,,,,,,,,,,,,
refrigeration,refrigeration/refrigerators,refrigerators,http://www.geappliances.ca/en/products/refrigeration/refrigerators/applproducts/GTE18GMHES,GTE18GMHES,http://geappliances.ca/~/media/geserversync/appliances/refrigerators/gte18gmhes.ashx?la=en,http://geappliances.ca/~/media/geserversync/appliances/refrigerators/gte18gmhesopenhr.ashx?la=en,http://geappliances.ca/~/media/geserversync/appliances/refrigerators/gte18gmhesopen2hr.ashx?la=en,,,,,,,,,,,,,,,
